STATE,HCODE,YEAR,MONTH,PIF,Reported Count
OKLAHOMA,HO-W,2014,7,"199,268","6,547"
OKLAHOMA,HO-W,2014,8,"199,461","7,263"
OKLAHOMA,HO-W,2014,9,"199,692","7,949"
OKLAHOMA,HO-W,2014,10,"199,832","8,736"
OKLAHOMA,HO-W,2014,11,"199,953","9,250"
OKLAHOMA,HO-W,2014,12,"200,081","9,905"
OKLAHOMA,HO-W,2015,1,"200,193",746
OKLAHOMA,HO-W,2015,2,"200,260","1,294"
OKLAHOMA,HO-W,2015,3,"200,569","1,989"
OKLAHOMA,HO-W,2015,4,"200,806","2,994"
OKLAHOMA,HO-W,2015,5,"201,142","4,495"
OKLAHOMA,HO-W,2015,6,"201,529","5,857"
OKLAHOMA,HO-W,2015,7,"201,785","7,003"
OKLAHOMA,HO-W,2015,8,"202,011","7,841"
OKLAHOMA,HO-W,2015,9,"202,061","8,517"
OREGON,HO-W,2011,1,"199,965",698
OREGON,HO-W,2011,2,"200,114","1,297"
OREGON,HO-W,2011,3,"200,310","2,388"
OREGON,HO-W,2011,4,"200,429","3,029"
OREGON,HO-W,2011,5,"200,487","3,681"
OREGON,HO-W,2011,6,"200,556","4,347"
OREGON,HO-W,2011,7,"200,700","4,972"
OREGON,HO-W,2011,8,"200,700","5,653"
OREGON,HO-W,2011,9,"200,872","6,206"
OREGON,HO-W,2011,10,"200,863","6,833"
OREGON,HO-W,2011,11,"200,899","7,533"
OREGON,HO-W,2011,12,"200,898","8,177"
OREGON,HO-W,2012,1,"200,824",871
OREGON,HO-W,2012,2,"200,729","1,500"
OREGON,HO-W,2012,3,"200,765","2,398"
OREGON,HO-W,2012,4,"200,885","3,149"
OREGON,HO-W,2012,5,"201,071","3,843"
OREGON,HO-W,2012,6,"200,995","4,452"
OREGON,HO-W,2012,7,"201,049","5,108"
OREGON,HO-W,2012,8,"200,944","5,777"
OREGON,HO-W,2012,9,"200,673","6,341"
OREGON,HO-W,2012,10,"200,739","7,019"
OREGON,HO-W,2012,11,"200,831","7,755"
OREGON,HO-W,2012,12,"201,161","8,525"
OREGON,HO-W,2013,1,"201,368",702
OREGON,HO-W,2013,2,"201,520","1,238"
OREGON,HO-W,2013,3,"201,868","1,758"
OREGON,HO-W,2013,4,"202,226","2,408"
OREGON,HO-W,2013,5,"202,419","3,115"
OREGON,HO-W,2013,6,"202,786","3,710"
OREGON,HO-W,2013,7,"203,427","4,397"
OREGON,HO-W,2013,8,"203,689","5,039"
OREGON,HO-W,2013,9,"203,856","5,805"
OREGON,HO-W,2013,10,"204,020","6,564"
OREGON,HO-W,2013,11,"203,942","7,038"
OREGON,HO-W,2013,12,"203,995","7,731"
OREGON,HO-W,2014,1,"203,992",633
OREGON,HO-W,2014,2,"204,084","1,207"
OREGON,HO-W,2014,3,"204,228","1,772"
OREGON,HO-W,2014,4,"204,383","2,288"
OREGON,HO-W,2014,5,"204,515","2,789"
OREGON,HO-W,2014,6,"204,715","3,380"
OREGON,HO-W,2014,7,"205,024","4,033"
OREGON,HO-W,2014,8,"205,088","4,546"
OREGON,HO-W,2014,9,"205,278","5,121"
OREGON,HO-W,2014,10,"205,228","5,798"
OREGON,HO-W,2014,11,"205,321","6,391"
OREGON,HO-W,2014,12,"205,547","7,398"
OREGON,HO-W,2015,1,"205,614",586
OREGON,HO-W,2015,2,"205,705","1,208"
OREGON,HO-W,2015,3,"205,901","1,843"
OREGON,HO-W,2015,4,"206,205","2,370"
OREGON,HO-W,2015,5,"206,429","2,811"
OREGON,HO-W,2015,6,"206,686","3,395"
OREGON,HO-W,2015,7,"207,039","3,976"
OREGON,HO-W,2015,8,"207,287","4,592"
OREGON,HO-W,2015,9,"207,584","5,122"
PENNSYLVANIA,HO-W,2011,1,"595,812","3,216"
PENNSYLVANIA,HO-W,2011,2,"595,287","6,129"
PENNSYLVANIA,HO-W,2011,3,"594,921","10,032"
PENNSYLVANIA,HO-W,2011,4,"594,306","12,901"
PENNSYLVANIA,HO-W,2011,5,"593,680","16,092"
PENNSYLVANIA,HO-W,2011,6,"593,094","19,647"
PENNSYLVANIA,HO-W,2011,7,"592,533","23,010"
PENNSYLVANIA,HO-W,2011,8,"591,889","27,495"
PENNSYLVANIA,HO-W,2011,9,"591,031","30,729"
PENNSYLVANIA,HO-W,2011,10,"590,156","33,870"
PENNSYLVANIA,HO-W,2011,11,"589,461","36,401"
PENNSYLVANIA,HO-W,2011,12,"588,874","38,989"
PENNSYLVANIA,HO-W,2012,1,"588,347","2,635"
PENNSYLVANIA,HO-W,2012,2,"588,129","4,987"
PENNSYLVANIA,HO-W,2012,3,"588,037","7,533"
PENNSYLVANIA,HO-W,2012,4,"587,853","9,935"
PENNSYLVANIA,HO-W,2012,5,"587,930","12,817"
PENNSYLVANIA,HO-W,2012,6,"588,033","15,661"
PENNSYLVANIA,HO-W,2012,7,"588,321","19,210"
PENNSYLVANIA,HO-W,2012,8,"588,497","22,440"
PENNSYLVANIA,HO-W,2012,9,"588,563","25,183"
PENNSYLVANIA,HO-W,2012,10,"588,812","27,695"
PENNSYLVANIA,HO-W,2012,11,"588,931","29,545"
PENNSYLVANIA,HO-W,2012,12,"589,225","31,514"
PENNSYLVANIA,HO-W,2013,1,"589,351","2,559"
PENNSYLVANIA,HO-W,2013,2,"589,567","4,864"
PENNSYLVANIA,HO-W,2013,3,"589,638","6,761"
PENNSYLVANIA,HO-W,2013,4,"589,759","9,417"
PENNSYLVANIA,HO-W,2013,5,"590,094","11,947"
PENNSYLVANIA,HO-W,2013,6,"590,683","14,889"
PENNSYLVANIA,HO-W,2013,7,"590,745","18,399"
PENNSYLVANIA,HO-W,2013,8,"590,925","21,174"
PENNSYLVANIA,HO-W,2013,9,"590,742","23,723"
PENNSYLVANIA,HO-W,2013,10,"590,724","26,413"
PENNSYLVANIA,HO-W,2013,11,"590,599","28,494"
PENNSYLVANIA,HO-W,2013,12,"590,276","30,703"
PENNSYLVANIA,HO-W,2014,1,"590,134","2,697"
PENNSYLVANIA,HO-W,2014,2,"590,020","5,155"
PENNSYLVANIA,HO-W,2014,3,"590,214","7,842"
PENNSYLVANIA,HO-W,2014,4,"590,381","10,736"
PENNSYLVANIA,HO-W,2014,5,"590,557","13,386"
PENNSYLVANIA,HO-W,2014,6,"590,425","16,149"
PENNSYLVANIA,HO-W,2014,7,"590,867","18,855"
PENNSYLVANIA,HO-W,2014,8,"590,492","21,142"
PENNSYLVANIA,HO-W,2014,9,"590,331","23,238"
PENNSYLVANIA,HO-W,2014,10,"590,308","25,288"
PENNSYLVANIA,HO-W,2014,11,"590,170","27,168"
PENNSYLVANIA,HO-W,2014,12,"590,075","29,180"
PENNSYLVANIA,HO-W,2015,1,"589,762","2,263"
PENNSYLVANIA,HO-W,2015,2,"589,410","4,326"
PENNSYLVANIA,HO-W,2015,3,"589,195","7,038"
PENNSYLVANIA,HO-W,2015,4,"589,223","9,634"
PENNSYLVANIA,HO-W,2015,5,"589,192","12,114"
PENNSYLVANIA,HO-W,2015,6,"589,305","15,092"
PENNSYLVANIA,HO-W,2015,7,"589,195","17,882"
PENNSYLVANIA,HO-W,2015,8,"588,871","20,058"
PENNSYLVANIA,HO-W,2015,9,"588,731","22,121"
RHODE ISLAND,HO-W,2011,1,922,7
RHODE ISLAND,HO-W,2011,2,929,16
RHODE ISLAND,HO-W,2011,3,937,23
RHODE ISLAND,HO-W,2011,4,938,26
RHODE ISLAND,HO-W,2011,5,944,31
RHODE ISLAND,HO-W,2011,6,943,38
RHODE ISLAND,HO-W,2011,7,944,41
RHODE ISLAND,HO-W,2011,8,947,65
RHODE ISLAND,HO-W,2011,9,950,120
RHODE ISLAND,HO-W,2011,10,954,129
RHODE ISLAND,HO-W,2011,11,962,131
RHODE ISLAND,HO-W,2011,12,961,137
RHODE ISLAND,HO-W,2012,1,960,5
RHODE ISLAND,HO-W,2012,2,960,7
RHODE ISLAND,HO-W,2012,3,960,12
RHODE ISLAND,HO-W,2012,4,963,17
RHODE ISLAND,HO-W,2012,5,960,18
RHODE ISLAND,HO-W,2012,6,959,25
RHODE ISLAND,HO-W,2012,7,962,27
RHODE ISLAND,HO-W,2012,8,966,33
RHODE ISLAND,HO-W,2012,9,968,35
RHODE ISLAND,HO-W,2012,10,968,49
RHODE ISLAND,HO-W,2012,11,982,62
RHODE ISLAND,HO-W,2012,12,992,64
RHODE ISLAND,HO-W,2013,1,993,6
RHODE ISLAND,HO-W,2013,2,991,27
RHODE ISLAND,HO-W,2013,3,992,33
RHODE ISLAND,HO-W,2013,4,992,35
RHODE ISLAND,HO-W,2013,5,992,37
RHODE ISLAND,HO-W,2013,6,"1,003",45
RHODE ISLAND,HO-W,2013,7,"1,002",51
RHODE ISLAND,HO-W,2013,8,"1,005",54
RHODE ISLAND,HO-W,2013,9,"1,006",55
RHODE ISLAND,HO-W,2013,10,"1,017",58
RHODE ISLAND,HO-W,2013,11,"1,019",62
RHODE ISLAND,HO-W,2013,12,"1,020",68
RHODE ISLAND,HO-W,2014,1,"1,021",20
RHODE ISLAND,HO-W,2014,2,"1,022",24
RHODE ISLAND,HO-W,2014,3,"1,026",35
RHODE ISLAND,HO-W,2014,4,"1,022",38
RHODE ISLAND,HO-W,2014,5,"1,023",44
RHODE ISLAND,HO-W,2014,6,"1,021",45
RHODE ISLAND,HO-W,2014,7,"1,025",50
RHODE ISLAND,HO-W,2014,8,"1,033",52
RHODE ISLAND,HO-W,2014,9,"1,039",57
RHODE ISLAND,HO-W,2014,10,"1,041",62
RHODE ISLAND,HO-W,2014,11,"1,044",69
RHODE ISLAND,HO-W,2014,12,"1,049",75
RHODE ISLAND,HO-W,2015,1,"1,051",10
RHODE ISLAND,HO-W,2015,2,"1,053",32
RHODE ISLAND,HO-W,2015,3,"1,051",59
RHODE ISLAND,HO-W,2015,4,"1,062",71
RHODE ISLAND,HO-W,2015,5,"1,059",76
RHODE ISLAND,HO-W,2015,6,"1,058",82
RHODE ISLAND,HO-W,2015,7,"1,064",89
RHODE ISLAND,HO-W,2015,8,"1,071",112
RHODE ISLAND,HO-W,2015,9,"1,073",117
SOUTH CAROLINA,HO-W,2011,1,"259,457","1,133"
SOUTH CAROLINA,HO-W,2011,2,"259,139","2,253"
SOUTH CAROLINA,HO-W,2011,3,"258,903","3,731"
SOUTH CAROLINA,HO-W,2011,4,"258,564","4,753"
SOUTH CAROLINA,HO-W,2011,5,"258,024","5,990"
SOUTH CAROLINA,HO-W,2011,6,"257,523","8,034"
SOUTH CAROLINA,HO-W,2011,7,"257,056","9,721"
SOUTH CAROLINA,HO-W,2011,8,"256,488","11,464"
SOUTH CAROLINA,HO-W,2011,9,"256,049","12,732"
SOUTH CAROLINA,HO-W,2011,10,"255,492","13,821"
SOUTH CAROLINA,HO-W,2011,11,"254,892","14,827"
SOUTH CAROLINA,HO-W,2011,12,"254,647","15,786"
SOUTH CAROLINA,HO-W,2012,1,"254,016","1,120"
SOUTH CAROLINA,HO-W,2012,2,"253,831","2,159"
SOUTH CAROLINA,HO-W,2012,3,"253,594","3,467"
SOUTH CAROLINA,HO-W,2012,4,"253,510","5,069"
SOUTH CAROLINA,HO-W,2012,5,"253,200","6,661"
SOUTH CAROLINA,HO-W,2012,6,"253,183","8,084"
SOUTH CAROLINA,HO-W,2012,7,"252,789","9,662"
SOUTH CAROLINA,HO-W,2012,8,"252,489","11,340"
SOUTH CAROLINA,HO-W,2012,9,"252,152","12,577"
SOUTH CAROLINA,HO-W,2012,10,"251,938","13,796"
SOUTH CAROLINA,HO-W,2012,11,"251,630","14,835"
SOUTH CAROLINA,HO-W,2012,12,"251,656","15,859"
SOUTH CAROLINA,HO-W,2013,1,"251,419","1,277"
SOUTH CAROLINA,HO-W,2013,2,"251,340","2,449"
SOUTH CAROLINA,HO-W,2013,3,"251,333","3,706"
SOUTH CAROLINA,HO-W,2013,4,"251,384","5,068"
SOUTH CAROLINA,HO-W,2013,5,"251,407","6,404"
SOUTH CAROLINA,HO-W,2013,6,"251,608","7,908"
SOUTH CAROLINA,HO-W,2013,7,"251,521","10,157"
SOUTH CAROLINA,HO-W,2013,8,"251,184","11,845"
SOUTH CAROLINA,HO-W,2013,9,"250,841","13,130"
SOUTH CAROLINA,HO-W,2013,10,"250,694","14,298"
SOUTH CAROLINA,HO-W,2013,11,"250,567","15,177"
SOUTH CAROLINA,HO-W,2013,12,"250,218","16,195"
SOUTH CAROLINA,HO-W,2014,1,"250,105","1,121"
SOUTH CAROLINA,HO-W,2014,2,"249,808","2,112"
SOUTH CAROLINA,HO-W,2014,3,"249,677","3,323"
SOUTH CAROLINA,HO-W,2014,4,"249,605","4,442"
SOUTH CAROLINA,HO-W,2014,5,"249,481","5,509"
SOUTH CAROLINA,HO-W,2014,6,"249,643","6,645"
SOUTH CAROLINA,HO-W,2014,7,"249,703","7,800"
SOUTH CAROLINA,HO-W,2014,8,"249,480","8,976"
SOUTH CAROLINA,HO-W,2014,9,"249,363","10,142"
SOUTH CAROLINA,HO-W,2014,10,"249,255","11,141"
SOUTH CAROLINA,HO-W,2014,11,"248,995","11,940"
SOUTH CAROLINA,HO-W,2014,12,"248,812","12,811"
SOUTH CAROLINA,HO-W,2015,1,"248,625",971
SOUTH CAROLINA,HO-W,2015,2,"248,386","2,210"
SOUTH CAROLINA,HO-W,2015,3,"248,132","3,443"
SOUTH CAROLINA,HO-W,2015,4,"247,925","4,799"
SOUTH CAROLINA,HO-W,2015,5,"247,813","6,003"
SOUTH CAROLINA,HO-W,2015,6,"247,563","7,670"
SOUTH CAROLINA,HO-W,2015,7,"247,458","9,381"
SOUTH CAROLINA,HO-W,2015,8,"247,389","10,898"
SOUTH CAROLINA,HO-W,2015,9,"247,174","12,331"
SOUTH DAKOTA,HO-W,2011,1,"28,787",91
SOUTH DAKOTA,HO-W,2011,2,"28,764",173
SOUTH DAKOTA,HO-W,2011,3,"28,755",305
SOUTH DAKOTA,HO-W,2011,4,"28,742",427
SOUTH DAKOTA,HO-W,2011,5,"28,756",623
SOUTH DAKOTA,HO-W,2011,6,"28,768",854
SOUTH DAKOTA,HO-W,2011,7,"28,764","1,269"
SOUTH DAKOTA,HO-W,2011,8,"28,753","1,785"
SOUTH DAKOTA,HO-W,2011,9,"28,755","2,035"
SOUTH DAKOTA,HO-W,2011,10,"28,733","2,306"
SOUTH DAKOTA,HO-W,2011,11,"28,746","2,399"
SOUTH DAKOTA,HO-W,2011,12,"28,732","2,455"
SOUTH DAKOTA,HO-W,2012,1,"28,694",65
SOUTH DAKOTA,HO-W,2012,2,"28,698",114
SOUTH DAKOTA,HO-W,2012,3,"28,700",196
SOUTH DAKOTA,HO-W,2012,4,"28,674",329
SOUTH DAKOTA,HO-W,2012,5,"28,679",490
SOUTH DAKOTA,HO-W,2012,6,"28,700",839
SOUTH DAKOTA,HO-W,2012,7,"28,740","1,012"
SOUTH DAKOTA,HO-W,2012,8,"28,787","1,135"
SOUTH DAKOTA,HO-W,2012,9,"28,838","1,216"
SOUTH DAKOTA,HO-W,2012,10,"28,863","1,415"
SOUTH DAKOTA,HO-W,2012,11,"28,870","1,507"
SOUTH DAKOTA,HO-W,2012,12,"28,895","1,566"
SOUTH DAKOTA,HO-W,2013,1,"28,904",67
SOUTH DAKOTA,HO-W,2013,2,"28,920",124
SOUTH DAKOTA,HO-W,2013,3,"28,943",191
SOUTH DAKOTA,HO-W,2013,4,"29,002",499
SOUTH DAKOTA,HO-W,2013,5,"29,052",861
SOUTH DAKOTA,HO-W,2013,6,"29,130","1,205"
SOUTH DAKOTA,HO-W,2013,7,"29,158","1,538"
SOUTH DAKOTA,HO-W,2013,8,"29,147","1,885"
SOUTH DAKOTA,HO-W,2013,9,"29,169","2,877"
SOUTH DAKOTA,HO-W,2013,10,"29,226","3,457"
SOUTH DAKOTA,HO-W,2013,11,"29,288","3,573"
SOUTH DAKOTA,HO-W,2013,12,"29,319","3,664"
SOUTH DAKOTA,HO-W,2014,1,"29,329",102
SOUTH DAKOTA,HO-W,2014,2,"29,377",175
SOUTH DAKOTA,HO-W,2014,3,"29,411",274
SOUTH DAKOTA,HO-W,2014,4,"29,474",407
SOUTH DAKOTA,HO-W,2014,5,"29,519",542
SOUTH DAKOTA,HO-W,2014,6,"29,612",999
SOUTH DAKOTA,HO-W,2014,7,"29,610","1,146"
SOUTH DAKOTA,HO-W,2014,8,"29,651","1,300"
SOUTH DAKOTA,HO-W,2014,9,"29,711","1,387"
SOUTH DAKOTA,HO-W,2014,10,"29,745","1,475"
SOUTH DAKOTA,HO-W,2014,11,"29,800","1,521"
SOUTH DAKOTA,HO-W,2014,12,"29,863","1,569"
SOUTH DAKOTA,HO-W,2015,1,"29,849",68
SOUTH DAKOTA,HO-W,2015,2,"29,848",110
SOUTH DAKOTA,HO-W,2015,3,"29,834",194
SOUTH DAKOTA,HO-W,2015,4,"29,856",310
SOUTH DAKOTA,HO-W,2015,5,"29,837",427
SOUTH DAKOTA,HO-W,2015,6,"29,857",682
SOUTH DAKOTA,HO-W,2015,7,"29,910","1,050"
SOUTH DAKOTA,HO-W,2015,8,"29,879","1,658"
SOUTH DAKOTA,HO-W,2015,9,"29,893","2,133"
TENNESSEE,HO-W,2011,1,"333,552","1,863"
TENNESSEE,HO-W,2011,2,"333,570","3,622"
TENNESSEE,HO-W,2011,3,"333,247","5,726"
TENNESSEE,HO-W,2011,4,"332,735","7,773"
TENNESSEE,HO-W,2011,5,"332,203","9,784"
TENNESSEE,HO-W,2011,6,"331,577","12,724"
TENNESSEE,HO-W,2011,7,"330,892","15,287"
TENNESSEE,HO-W,2011,8,"330,195","17,834"
TENNESSEE,HO-W,2011,9,"329,478","19,710"
TENNESSEE,HO-W,2011,10,"328,628","21,023"
TENNESSEE,HO-W,2011,11,"327,970","22,105"
TENNESSEE,HO-W,2011,12,"327,624","23,972"
TENNESSEE,HO-W,2012,1,"327,054","1,980"
TENNESSEE,HO-W,2012,2,"326,749","3,661"
TENNESSEE,HO-W,2012,3,"326,671","5,540"
TENNESSEE,HO-W,2012,4,"326,461","7,369"
TENNESSEE,HO-W,2012,5,"326,222","9,480"
TENNESSEE,HO-W,2012,6,"326,245","11,577"
TENNESSEE,HO-W,2012,7,"325,742","13,845"
TENNESSEE,HO-W,2012,8,"325,628","15,725"
TENNESSEE,HO-W,2012,9,"325,257","17,057"
TENNESSEE,HO-W,2012,10,"324,818","18,824"
TENNESSEE,HO-W,2012,11,"324,749","20,275"
TENNESSEE,HO-W,2012,12,"324,525","21,859"
TENNESSEE,HO-W,2013,1,"324,600","1,708"
TENNESSEE,HO-W,2013,2,"324,791","3,014"
TENNESSEE,HO-W,2013,3,"324,768","4,609"
TENNESSEE,HO-W,2013,4,"324,853","6,404"
TENNESSEE,HO-W,2013,5,"324,970","8,468"
TENNESSEE,HO-W,2013,6,"325,055","10,732"
TENNESSEE,HO-W,2013,7,"324,995","13,360"
TENNESSEE,HO-W,2013,8,"324,708","15,492"
TENNESSEE,HO-W,2013,9,"324,543","17,512"
TENNESSEE,HO-W,2013,10,"324,493","18,652"
TENNESSEE,HO-W,2013,11,"324,278","19,990"
TENNESSEE,HO-W,2013,12,"324,207","21,710"
TENNESSEE,HO-W,2014,1,"324,177","1,919"
TENNESSEE,HO-W,2014,2,"324,315","3,654"
TENNESSEE,HO-W,2014,3,"323,999","5,376"
TENNESSEE,HO-W,2014,4,"324,043","7,359"
TENNESSEE,HO-W,2014,5,"324,021","8,695"
TENNESSEE,HO-W,2014,6,"324,000","10,528"
TENNESSEE,HO-W,2014,7,"323,870","12,697"
TENNESSEE,HO-W,2014,8,"323,885","14,404"
TENNESSEE,HO-W,2014,9,"323,861","16,127"
TENNESSEE,HO-W,2014,10,"323,785","18,140"
TENNESSEE,HO-W,2014,11,"323,763","18,785"
TENNESSEE,HO-W,2014,12,"323,756","19,981"
TENNESSEE,HO-W,2015,1,"323,507","1,477"
TENNESSEE,HO-W,2015,2,"323,706","2,828"
TENNESSEE,HO-W,2015,3,"323,707","4,549"
TENNESSEE,HO-W,2015,4,"323,974","6,419"
TENNESSEE,HO-W,2015,5,"324,169","7,283"
TENNESSEE,HO-W,2015,6,"324,128","9,180"
TENNESSEE,HO-W,2015,7,"324,248","11,189"
TENNESSEE,HO-W,2015,8,"324,092","13,163"
TENNESSEE,HO-W,2015,9,"324,290","14,622"
TEXAS ALL ,HO-W,2011,1,"971,660","6,877"
TEXAS ALL ,HO-W,2011,2,"970,838","12,466"
TEXAS ALL ,HO-W,2011,3,"970,339","19,887"
TEXAS ALL ,HO-W,2011,4,"969,525","26,312"
TEXAS ALL ,HO-W,2011,5,"968,377","32,682"
TEXAS ALL ,HO-W,2011,6,"967,120","40,129"
TEXAS ALL ,HO-W,2011,7,"966,231","47,130"
TEXAS ALL ,HO-W,2011,8,"964,815","55,148"
TEXAS ALL ,HO-W,2011,9,"964,058","62,191"
TEXAS ALL ,HO-W,2011,10,"963,018","69,726"
TEXAS ALL ,HO-W,2011,11,"961,474","75,955"
TEXAS ALL ,HO-W,2011,12,"960,431","82,429"
TEXAS ALL ,HO-W,2012,1,"958,154","6,735"
TEXAS ALL ,HO-W,2012,2,"956,651","13,182"
TEXAS ALL ,HO-W,2012,3,"954,759","19,458"
TEXAS ALL ,HO-W,2012,4,"953,632","25,084"
TEXAS ALL ,HO-W,2012,5,"951,340","31,713"
TEXAS ALL ,HO-W,2012,6,"948,594","38,082"
TEXAS ALL ,HO-W,2012,7,"946,497","45,991"
TEXAS ALL ,HO-W,2012,8,"944,746","53,406"
TEXAS ALL ,HO-W,2012,9,"942,797","59,265"
TEXAS ALL ,HO-W,2012,10,"941,221","66,343"
TEXAS ALL ,HO-W,2012,11,"939,827","71,563"
TEXAS ALL ,HO-W,2012,12,"937,380","77,270"
TEXAS ALL ,HO-W,2013,1,"934,389","7,146"
TEXAS ALL ,HO-W,2013,2,"930,940","12,901"
TEXAS ALL ,HO-W,2013,3,"927,856","19,066"
TEXAS ALL ,HO-W,2013,4,"922,682","25,563"
TEXAS ALL ,HO-W,2013,5,"919,016","31,797"
TEXAS ALL ,HO-W,2013,6,"913,729","37,839"
TEXAS ALL ,HO-W,2013,7,"909,656","44,496"
TEXAS ALL ,HO-W,2013,8,"903,644","51,002"
TEXAS ALL ,HO-W,2013,9,"899,128","57,086"
TEXAS ALL ,HO-W,2013,10,"894,361","63,536"
TEXAS ALL ,HO-W,2013,11,"890,935","68,237"
TEXAS ALL ,HO-W,2013,12,"887,632","73,070"
TEXAS ALL ,HO-W,2014,1,"884,580","5,675"
TEXAS ALL ,HO-W,2014,2,"881,124","10,210"
TEXAS ALL ,HO-W,2014,3,"876,659","15,906"
TEXAS ALL ,HO-W,2014,4,"872,199","21,741"
TEXAS ALL ,HO-W,2014,5,"867,589","26,772"
TEXAS ALL ,HO-W,2014,6,"863,417","32,492"
TEXAS ALL ,HO-W,2014,7,"858,870","38,749"
TEXAS ALL ,HO-W,2014,8,"854,613","44,298"
TEXAS ALL ,HO-W,2014,9,"850,363","50,151"
TEXAS ALL ,HO-W,2014,10,"845,741","55,949"
TEXAS ALL ,HO-W,2014,11,"842,508","60,116"
TEXAS ALL ,HO-W,2014,12,"838,812","64,861"
TEXAS ALL ,HO-W,2015,1,"835,576","5,242"
TEXAS ALL ,HO-W,2015,2,"832,210","9,378"
TEXAS ALL ,HO-W,2015,3,"828,970","14,896"
TEXAS ALL ,HO-W,2015,4,"825,687","21,062"
TEXAS ALL ,HO-W,2015,5,"822,760","27,190"
TEXAS ALL ,HO-W,2015,6,"819,727","33,844"
TEXAS ALL ,HO-W,2015,7,"816,284","40,195"
TEXAS ALL ,HO-W,2015,8,"812,318","44,847"
TEXAS ALL ,HO-W,2015,9,"808,855","50,014"
UTAH,HO-W,2011,1,"107,083",474
UTAH,HO-W,2011,2,"107,107","1,002"
UTAH,HO-W,2011,3,"107,225","1,478"
UTAH,HO-W,2011,4,"107,342","2,031"
UTAH,HO-W,2011,5,"107,381","2,601"
UTAH,HO-W,2011,6,"107,396","3,275"
UTAH,HO-W,2011,7,"107,416","3,830"
UTAH,HO-W,2011,8,"107,500","4,409"
UTAH,HO-W,2011,9,"107,570","4,833"
UTAH,HO-W,2011,10,"107,612","5,218"
UTAH,HO-W,2011,11,"107,592","5,524"
UTAH,HO-W,2011,12,"107,832","5,913"
UTAH,HO-W,2012,1,"107,854",395
UTAH,HO-W,2012,2,"108,043",655
UTAH,HO-W,2012,3,"108,139","1,001"
UTAH,HO-W,2012,4,"108,214","1,356"
UTAH,HO-W,2012,5,"108,411","1,776"
UTAH,HO-W,2012,6,"108,565","2,217"
UTAH,HO-W,2012,7,"108,629","2,730"
UTAH,HO-W,2012,8,"108,839","3,183"
UTAH,HO-W,2012,9,"108,982","3,544"
UTAH,HO-W,2012,10,"109,074","3,935"
UTAH,HO-W,2012,11,"109,291","4,251"
UTAH,HO-W,2012,12,"109,389","4,557"
UTAH,HO-W,2013,1,"109,460",546
UTAH,HO-W,2013,2,"109,605",984
UTAH,HO-W,2013,3,"109,731","1,397"
UTAH,HO-W,2013,4,"110,005","1,799"
UTAH,HO-W,2013,5,"110,282","2,193"
UTAH,HO-W,2013,6,"110,376","2,541"
UTAH,HO-W,2013,7,"110,474","3,020"
UTAH,HO-W,2013,8,"110,500","3,398"
UTAH,HO-W,2013,9,"110,628","3,851"
UTAH,HO-W,2013,10,"111,095","4,231"
UTAH,HO-W,2013,11,"111,219","4,566"
UTAH,HO-W,2013,12,"111,284","5,022"
UTAH,HO-W,2014,1,"111,268",342
UTAH,HO-W,2014,2,"111,509",645
UTAH,HO-W,2014,3,"111,573",980
UTAH,HO-W,2014,4,"111,695","1,385"
UTAH,HO-W,2014,5,"111,873","1,767"
UTAH,HO-W,2014,6,"112,001","2,104"
UTAH,HO-W,2014,7,"112,138","2,452"
UTAH,HO-W,2014,8,"112,204","2,823"
UTAH,HO-W,2014,9,"112,314","3,148"
UTAH,HO-W,2014,10,"112,337","3,463"
UTAH,HO-W,2014,11,"112,371","3,720"
UTAH,HO-W,2014,12,"112,525","4,034"
UTAH,HO-W,2015,1,"112,619",387
UTAH,HO-W,2015,2,"112,738",667
UTAH,HO-W,2015,3,"112,883",976
UTAH,HO-W,2015,4,"113,129","1,436"
UTAH,HO-W,2015,5,"113,276","1,835"
UTAH,HO-W,2015,6,"113,392","2,259"
UTAH,HO-W,2015,7,"113,610","2,674"
UTAH,HO-W,2015,8,"113,700","3,104"
UTAH,HO-W,2015,9,"113,926","3,470"
VERMONT,HO-W,2011,1,"15,154",95
VERMONT,HO-W,2011,2,"15,139",235
VERMONT,HO-W,2011,3,"15,131",364
VERMONT,HO-W,2011,4,"15,097",489
VERMONT,HO-W,2011,5,"15,049",608
VERMONT,HO-W,2011,6,"15,037",697
VERMONT,HO-W,2011,7,"15,029",814
VERMONT,HO-W,2011,8,"14,970",950
VERMONT,HO-W,2011,9,"14,914",957
VERMONT,HO-W,2011,10,"14,885","1,029"
VERMONT,HO-W,2011,11,"14,887","1,071"
VERMONT,HO-W,2011,12,"14,877","1,116"
VERMONT,HO-W,2012,1,"14,871",82
VERMONT,HO-W,2012,2,"14,847",136
VERMONT,HO-W,2012,3,"14,846",184
VERMONT,HO-W,2012,4,"14,817",237
VERMONT,HO-W,2012,5,"14,804",309
VERMONT,HO-W,2012,6,"14,802",373
VERMONT,HO-W,2012,7,"14,769",468
VERMONT,HO-W,2012,8,"14,765",532
VERMONT,HO-W,2012,9,"14,746",597
VERMONT,HO-W,2012,10,"14,737",653
VERMONT,HO-W,2012,11,"14,730",699
VERMONT,HO-W,2012,12,"14,734",760
VERMONT,HO-W,2013,1,"14,718",87
VERMONT,HO-W,2013,2,"14,705",143
VERMONT,HO-W,2013,3,"14,691",187
VERMONT,HO-W,2013,4,"14,682",241
